repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2012,New registration (during report period),310K,Automotive Electronic Accessory Technician,Compulsary,Male,8,24.4455479452055,4.98097604654112,0,7,0,1,0.334246575342466,20120831
2012,New registration (during report period),310Q,Auto Body Repairer Br. 2,Compulsary,Male,17,25.337308622079,10.3555378643907,0,15,1,1,0.590652699435939,20120529
2012,New registration (during report period),310S,Automotive Service Technician,Compulsary,Female,75,20.6987762557078,4.09753468160021,0,75,0,0,0.531981735159817,20120619
2012,New registration (during report period),310S,Automotive Service Technician,Compulsary,Male,2005,22.5069586308202,5.98661939586085,0,1978,0,27,0.513870119222492,20120626
2012,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Female,16,24.1381849315068,4.97656171256965,0,16,0,0,0.408390410958904,20120803
2012,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Male,780,24.9846329469617,7.27336111211675,0,767,0,13,0.490108886547243,20120705
2012,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Female,3,x,x,x,x,x,x,x,x
2012,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,404,26.9663501966635,7.35873578936362,0,400,0,4,0.53854604638546,20120617
2012,New registration (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Female,3,x,x,x,x,x,x,x,x
2012,New registration (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Male,103,30.7769118233808,8.61152531056068,0,100,0,3,0.506237531586647,20120629
2012,New registration (during report period),332A,Hairstylist,Compulsary,Female,1648,24.9118267056789,7.84473570002302,0,1581,57,10,0.505703883495146,20120629
2012,New registration (during report period),332A,Hairstylist,Compulsary,Male,194,28.2980228781246,9.30403371123768,0,178,14,2,0.520420844513487,20120624
2012,New registration (during report period),339A,"Hoisting Engineer: Mobile Crane Operator, Br.1",Compulsary,Male,103,28.0883362149222,7.96244805750324,0,103,0,0,0.433914084319723,20120725
2012,New registration (during report period),339B,"Hoisting Engineer: Tower Crane Operator, Br. 3",Compulsary,Female,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),339B,"Hoisting Engineer: Tower Crane Operator, Br. 3",Compulsary,Male,58,28.7322153991497,7.18315312351906,0,57,1,0,0.532357109116675,20120619
2012,New registration (during report period),339C,"Hoisting Engineer: Mobile Crane Operator, Br.2",Compulsary,Male,23,31.4524121500893,8.49864929884186,0,21,2,0,0.537105419892793,20120617
2012,New registration (during report period),401A,Brick and Stone Mason,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),401A,Brick and Stone Mason,Voluntary,Male,143,25.2231439793084,5.51042095152335,0,143,0,0,0.506236229523901,20120629
2012,New registration (during report period),403A,General Carpenter,Voluntary,Female,44,25.5412204234122,6.98485618555207,0,42,0,2,0.511021170610212,20120627
2012,New registration (during report period),403A,General Carpenter,Voluntary,Male,1388,24.8379771821089,6.96819541994407,0,1353,0,35,0.533510323319253,20120619
2012,New registration (during report period),404C,Painter and Decorator Branch 1 - Commercial and Residential,Voluntary,Female,6,25.1474885844749,5.34315764165129,0,5,0,1,0.729223744292237,20120408
2012,New registration (during report period),404C,Painter and Decorator Branch 1 - Commercial and Residential,Voluntary,Male,32,27.8580479452055,9.2104276581027,0,32,0,0,0.494349315068493,20120703
2012,New registration (during report period),404D,Painter and Decorator Branch 2 - Industrial,Voluntary,Male,13,26.1871443624868,5.74497132681272,0,13,0,0,0.329188619599579,20120901
2012,New registration (during report period),410K,Motive Power Machinist,Voluntary,Male,5,x,x,x,x,x,x,x,x
2012,New registration (during report period),410N,Automotive Painter,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),410N,Automotive Painter,Voluntary,Male,14,27.3731898238748,5.51653711474161,0,14,0,0,0.566340508806262,20120607
2012,New registration (during report period),415A,Cook Br. 2,Voluntary,Female,322,24.3548455713435,8.96900198606689,0,318,1,3,0.500731728069429,20120701
2012,New registration (during report period),415A,Cook Br. 2,Voluntary,Male,648,22.7880644342973,6.66351268547461,0,639,1,8,0.525367833587012,20120622
2012,New registration (during report period),415B,Cook - Assistant Br. 1,Voluntary,Female,10,28.4871232876712,13.399001346685,0,10,0,0,0.624657534246575,20120517
2012,New registration (during report period),415B,Cook - Assistant Br. 1,Voluntary,Male,20,21.4184931506849,5.84093484271492,0,20,0,0,0.623287671232877,20120517
2012,New registration (during report period),415C,Chef,Voluntary,Male,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),415D,Institutional Cook,Voluntary,Female,21,36.134637964775,12.7093824019946,0,21,0,0,0.450228310502283,20120719
2012,New registration (during report period),415D,Institutional Cook,Voluntary,Male,5,x,x,x,x,x,x,x,x
2012,New registration (during report period),416E,Electronic Service Technician,Voluntary,Male,3,x,x,x,x,x,x,x,x
2012,New registration (during report period),420A,"Ironworker - Structural and Ornamental, Br. 2",Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),420A,"Ironworker - Structural and Ornamental, Br. 2",Voluntary,Male,176,26.1069582814446,6.00708020262538,0,176,0,0,0.49030199252802,20120705
2012,New registration (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Female,7,24.386301369863,9.68791542389405,0,7,0,0,0.200782778864971,20121018
2012,New registration (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Male,348,23.8115414895292,6.64590086485572,0,346,0,2,0.415107857030389,20120801
2012,New registration (during report period),421C,Turf Equipment Technician,Voluntary,Male,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),423A,Baker,Voluntary,Female,19,20.7258832011536,7.49564765876188,0,19,0,0,0.516366258111031,20120625
2012,New registration (during report period),423A,Baker,Voluntary,Male,11,18.0829389788294,0.611103970625911,0,11,0,0,0.611706102117061,20120521
2012,New registration (during report period),423C,Baker-Patissier,Voluntary,Female,67,22.7720711510938,6.02840363383827,0,67,0,0,0.428460437538336,20120727
2012,New registration (during report period),423C,Baker-Patissier,Voluntary,Male,23,25.3847528290649,8.91450940993468,0,23,0,0,0.470041691483026,20120712
2012,New registration (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Female,5,x,x,x,x,x,x,x,x
2012,New registration (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Male,99,29.3163414971634,7.41058796175077,0,97,0,2,0.399446519994465,20120807
2012,New registration (during report period),425A,Agricultural Equipment Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),425A,Agricultural Equipment Technician,Voluntary,Male,96,21.145747716895,5.5772555896661,0,94,0,2,0.431449771689498,20120726
2012,New registration (during report period),426A,Construction Millwright,Voluntary,Female,4,x,x,x,x,x,x,x,x
2012,New registration (during report period),426A,Construction Millwright,Voluntary,Male,85,27.4089282836422,7.11328810598365,0,84,0,1,0.467655116841257,20120713
2012,New registration (during report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Male,126,26.2690367471189,5.1472418106414,0,126,0,0,0.389845618612742,20120810
2012,New registration (during report period),428A,Construction Boilermaker,Voluntary,Female,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),428A,Construction Boilermaker,Voluntary,Male,22,28.6090909090909,6.91804361131559,0,22,0,0,0.363885429638854,20120820
2012,New registration (during report period),429A,General Machinist,Voluntary,Female,12,29.8794520547945,10.7374972272403,0,12,0,0,0.407077625570776,20120804
2012,New registration (during report period),429A,General Machinist,Voluntary,Male,439,25.0979935719412,7.33571828837748,0,435,1,3,0.538746216494524,20120617
2012,New registration (during report period),430A,Tool and Die Maker,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),430A,Tool and Die Maker,Voluntary,Male,128,24.9112371575342,6.72306895532885,0,125,0,3,0.448694349315068,20120720
2012,New registration (during report period),430M,Machine Tool Builder and Integrator,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),430M,Machine Tool Builder and Integrator,Voluntary,Male,5,x,x,x,x,x,x,x,x
2012,New registration (during report period),431A,Mould Maker,Voluntary,Male,60,23.5679908675799,6.5734206132582,0,58,0,2,0.477077625570776,20120709
2012,New registration (during report period),433A,Industrial Mechanic Millwright,Voluntary,Female,19,27.2177361211247,9.68020558016002,0,19,0,0,0.372891131939438,20120816
2012,New registration (during report period),433A,Industrial Mechanic Millwright,Voluntary,Male,700,26.7616908023483,8.30655182237101,0,698,1,1,0.455416829745597,20120717
2012,New registration (during report period),434A,Powerline Technician,Voluntary,Female,3,x,x,x,x,x,x,x,x
2012,New registration (during report period),434A,Powerline Technician,Voluntary,Male,202,24.8461684524617,5.80830360138342,0,200,0,2,0.596283737962837,20120527
2012,New registration (during report period),435A,Small Engine Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),435A,Small Engine Technician,Voluntary,Male,42,23.7761252446184,7.39136670559324,0,41,0,1,0.519373776908023,20120624
2012,New registration (during report period),435B,Marine Engine Technician,Voluntary,Male,34,25.9859790491539,8.11507156974885,0,34,0,0,0.511281224818695,20120627
2012,New registration (during report period),437A,Metal Fabricator (Fitter),Voluntary,Female,3,x,x,x,x,x,x,x,x
2012,New registration (during report period),437A,Metal Fabricator (Fitter),Voluntary,Male,103,24.3526000797978,6.81028596301605,0,102,0,1,0.516797446468945,20120625
2012,New registration (during report period),438A,Cabinetmaker,Voluntary,Female,6,23.4420091324201,5.52052025328156,0,6,0,0,0.425114155251142,20120728
2012,New registration (during report period),438A,Cabinetmaker,Voluntary,Male,95,24.3877433309301,7.93052848783071,0,95,0,0,0.488248017303533,20120705
2012,New registration (during report period),441C,Horticultural Technician,Voluntary,Female,38,31.4594808940159,11.9086708137532,0,38,0,0,0.409156452775775,20120803
2012,New registration (during report period),441C,Horticultural Technician,Voluntary,Male,101,26.1264342872643,8.43455537411205,0,101,0,0,0.383805777838058,20120812
2012,New registration (during report period),442A,Industrial Electrician,Voluntary,Female,27,24.6821917808219,7.21003461972504,0,27,0,0,0.375443937087773,20120815
2012,New registration (during report period),442A,Industrial Electrician,Voluntary,Male,535,27.5724695941621,9.14775963844892,0,529,1,5,0.510444245295097,20120627
2012,New registration (during report period),443A,Pattern Maker,Voluntary,Male,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),444A,Arborist,Voluntary,Female,7,27.012133072407,6.92860549980094,0,7,0,0,0.232876712328767,20121007
2012,New registration (during report period),444A,Arborist,Voluntary,Male,109,26.8623099157974,6.68421404110036,0,108,1,0,0.347291692849064,20120826
2012,New registration (during report period),444B,Utility Arborist,Voluntary,Female,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),444B,Utility Arborist,Voluntary,Male,69,28.5386936668652,8.47190582087772,0,68,0,1,0.557395274965257,20120610
2012,New registration (during report period),445A,Appliance Service Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),445A,Appliance Service Technician,Voluntary,Male,7,32.5303326810176,13.8000929970897,0,7,0,0,0.513894324853229,20120626
2012,New registration (during report period),446A,Electric Motor System Technician,Voluntary,Male,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),447A,Instrumentation and Control Technician,Voluntary,Female,2,x,x,x,x,x,x,x,x
2012,New registration (during report period),447A,Instrumentation and Control Technician,Voluntary,Male,81,25.7906984610181,6.46500429081103,0,81,0,0,0.40449856248943,20120805
2012,New registration (during report period),448A,Floor Covering Installer,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),448A,Floor Covering Installer,Voluntary,Male,60,27.7075342465753,6.54446102462435,0,58,0,2,0.620182648401826,20120518
2012,New registration (during report period),449A,Roofer,Voluntary,Female,1,x,x,x,x,x,x,x,x
2012,New registration (during report period),449A,Roofer,Voluntary,Male,49,28.6896281800391,8.28387010457228,0,49,0,0,0.535085266983506,20120618
2012,New registration (during report period),450A,Construction Craft Worker,Voluntary,Female,8,31.2133561643836,8.71199982609591,0,8,0,0,0.3,20120912
2012,New registration (during report period),450A,Construction Craft Worker,Voluntary,Male,339,26.2154038873399,8.16080550400383,0,334,0,5,0.571067200064654,20120605
2012,New registration (during report period),451A,"Drywall, Acoustic and Lathing Applicator",Voluntary,Female,4,x,x,x,x,x,x,x,x
2012,New registration (during report period),451A,"Drywall, Acoustic and Lathing Applicator",Voluntary,Male,213,26.0464724419577,5.98003371334437,0,211,0,2,0.495568846871181,20120703
